id,y2_date,plot,line,enq,distance,location,main,species_binomial,y1_dbh,y2_dbh,y1_dgh,y2_dgh,mortality,dtn,pom,morpho,y2_notes
22437,,C,3,79,45.4,L,,,1.8,,,,,,,,
22438,,C,3,80,45.8,RR,,,,,3.6,,,,,,
22435,,C,3,77,45.9,L,,,1.3,,,,,,,,
22445,,C,3,87,47,RR,,,2.4,,,,,,,,
22439,,C,3,81,48,C,,,1.3,,,,,,,,
22440,,C,3,82,49.4,R,,,1.2,,,,,,,,
22443,,C,3,85,49.6,L,83,,,,1,,,,,,
22442,,C,3,84,49.6,C,83,,,,1.2,,,,,DELLENIA,
22441,,C,3,83,49.8,C,MAIN STEM,,,,1.4,,,,,DELLENIA,
22444,,C,3,86,50.4,R,,,1.5,,,,,,,,
22448,,C,3,90,50.5,R,,,,,1.3,,,,,,
22450,,C,3,92,50.6,R,,,,,1.1,,,,,,
22449,,C,3,91,51,R,,,,,1,,,,,LIANA,
22447,,C,3,89,51,R,,,,,3.8,,,,,,
22446,,C,3,88,51,R,,,,,1,,,,,,
22473,,C,4,115,36,LL,120,,,,2.2,,,,,,
22477,,C,4,119,46.4,R,MAIN STEM,,,,1.4,,,,,,
22476,,C,4,118,46.4,R,119,,,,1.2,,,,,,
22475,,C,4,117,48.4,R,119,,,,1.2,,,,,,
22453,,C,4,95,52.3,L,,,,,1.1,,,,,LIANA,
22452,,C,4,94,52.8,C,,,,,4.2,,,,,,
22454,,C,4,96,55,L,,,1.1,,,,,,,,
22451,,C,4,93,55,L,,,1.3,,,,,,,,
22460,,C,4,102,57,RR,99,,,,1,,,,,,
22459,,C,4,101,57,RR,99,,,,4.9,,,,,,
22458,,C,4,100,57,RR,99,,,,7.9,,,,,,
22457,,C,4,99,57,RR,,,,,7.8,,,,,RUBRACEAE MALNSTORN,
22456,,C,4,98,57,R,,,,,2.2,,,,,,
22462,,C,4,104,60.3,L,,,1.6,,,,,,,,
22455,,C,4,97,60.3,L,,,1.7,,,,,,,,
22461,,C,4,103,60.5,R,,,1.6,,,,,,,,
22463,,C,4,105,61.4,L,,,1.2,,,,,,,,
22464,,C,4,106,61.6,L,,,1.7,,,,,,,,
22465,,C,4,107,61.8,RR,,,,,2.5,,,,,,
22470,,C,4,112,63,LL,,,,,2.4,,,,,LIANA,
22469,,C,4,111,63,LL,120,,,,1.5,,,,,,
22468,,C,4,110,63,LL,120,,,,1.2,,,,,,
22467,,C,4,109,63,LL,120,,,,1.5,,,,,RUBRACEAE,
22472,,C,4,114,63.1,LL,120,,,,2.3,,,,,,
22466,,C,4,108,63.2,R,,,,,1,,,,,LIANA,
22474,,C,4,116,63.6,LL,120,,,,1.1,,,,,,
22479,,C,4,121,63.8,L,,,,,2.1,,,,,LIANA,
22478,,C,4,120,63.8,L,MAIN STEM,,,,5.5,,,,,RUBIACEAE,
22489,,C,4,131,64,LL,113,,,,1.2,,,,,,
22488,,C,4,130,64,L,113,,,,1.3,,,,,,
22484,,C,4,126,64,LL,113,,,,3.5,,,,,,
22481,,C,4,123,64,LL,120,,,,1.5,,,,,,
22480,,C,4,122,64,L,113,,,,3.3,,,,,,
22471,,C,4,113,64,LL,MAIN STEM,,,,2.7,,,,,RUBIACEAE,
22486,,C,4,128,64.1,L,120,,,,1.3,,,,,,
22482,,C,4,124,65,C,,,,,1.2,,,,,,
22485,,C,4,127,65.4,R,,,,,2,,,,,,
22492,,C,4,134,66,L,,,,,3.4,,,,,DELLENIA,
22483,,C,4,125,66.3,L,,,1.3,,,,,,,,
22496,,C,4,138,66.7,L,BRANCH,,,,1.1,,,,,,
22493,,C,4,135,66.7,L,,,,,1.2,,,,,LIANA,
22491,,C,4,133,67.5,C,,,1.4,,,,,,,LIANA,
22490,,C,4,132,67.8,L,,,2.6,,,,,,,LIANA,
22487,,C,4,129,68.2,L,,,,,1.5,,,,,LIANA,
22497,,C,4,139,68.3,L,,,,,1.7,,,,,LIANA,
22499,,C,4,141,69.3,R,,,1,,,,,,,,
22498,,C,4,140,69.4,C,,,1.6,,,,,,,LIANA LEGUME,
22495,,C,4,137,70.6,C,,,1.3,,,,,,,LIANA,
22494,,C,4,136,70.7,R,,,1,,,,,,,LIANA,
22504,,C,4,146,71.1,L,,,1,,,,,,,,
22501,,C,4,143,71.7,C,,,1.6,,,,,,,LIANA LEGUME,
22503,,C,4,145,72.3,L,,,1.2,,,,,,,,
22505,,C,4,147,73,R,,,2,,,,,,,,
22502,,C,4,144,73,R,,,1.6,,,,,,,LIANA,
22507,,C,4,149,73.7,R,,,1.2,,,,,,,LIANA,
22511,,C,4,153,73.8,R,,,,,3.4,,,,,LIANA,
22500,,C,4,142,73.9,LL,,,1,,,,,,,LIANA,
22512,,C,4,154,74.1,R,,,1.1,,,,,,,LIANA,
22510,,C,4,152,74.2,R,150,,1,,,,,,,,
22506,,C,4,148,74.2,LL,,,1.1,,,,,,,,
22508,,C,4,150,74.5,RR,,,1.4,,,,,,,,
22509,,C,4,151,76.2,C,,,,,1,,,,,LIANA,
22513,,C,4,155,78.8,L,,,1,,,,,,,,
22514,,C,4,156,79.9,C,,,1,,,,,,,,
22515,,C,4,157,80.1,R,,,,,2,,,,,LIANA,
22516,,C,4,158,80.9,L,,,1,,,,,,,,
22517,,C,4,159,81,R,,,1.5,,,,,,,,
22518,,C,4,160,81.2,R,,,1,,,,,,,,
22531,,C,4,173,82,LL,MAIN STEM,,,,1.9,,,,,LIANA,
22521,,C,4,163,82,L,,,1.1,,,,,,,LIANA,
22522,,C,4,164,82.6,R,,,,,1.2,,,,,LIANA,
22520,,C,4,162,83.4,C,,,1.1,,,,,,,LIANA,
22519,,C,4,161,83.4,LL,,,1.4,,,,,,,LIANA,
22524,,C,4,166,83.7,R,,,,,1,,,,,LIANA,
22523,,C,4,165,84.1,L,,,1,,,,,,,LIANA,
22525,,C,4,167,85.8,RR,,,2,,,,,,,,
22526,,C,4,168,87,C,,,1.5,,,,,,,,
22528,,C,4,170,87.7,LL,,,1,,,,,,,LIANA,
22527,,C,4,169,87.7,C,173,,,,1,,,,,LIANA,
22530,,C,4,172,88.5,RR,171,,,,10,,,,,,
22529,,C,4,171,88.5,RR,MAIN STEM,,,,5.3,,,,,LIANA,
22533,,C,4,175,93.4,L,,,1,,,,,,,,
22535,,C,4,177,96.1,RR,,,,,4.9,,,,,CAPPARRIS,
22532,,C,4,174,96.8,L,,,1.4,,,,,,,CAPPARRIS,
22536,,C,4,178,97,C,,,1.4,,,,,,,,
22537,,C,4,179,99.1,R,,,1.5,,,,,,,,
22539,,C,4,181,100,C,,,,,1,,,,,LIANA,
22538,,C,4,180,100,C,,,,,1.9,,,,,,
22534,,C,4,176,100.5,LL,,,,,2.7,,,,,ACACIA VECTELLIA,
22540,,C,4,182,101,C,,,1,,,,,,,,
22542,,C,5,184,1.4,L,,,1.3,,,,,,,,
22545,,C,5,187,2.4,LL,,,,,1.8,,,,,LIANA,
22543,,C,5,185,2.4,R,,,,,2.6,,,,,,
22541,,C,5,185,2.6,RR,,,,,9.6,,,,,,
22544,,C,5,186,3.2,L,,,,,1.1,,,,,LIANA,
22546,,C,5,188,3.7,LL,,,,,1.5,,,,,,
22552,,C,5,194,5,LL,191,,,,1.2,,,,,,
22551,,C,5,193,5,LL,191,,,,1.1,,,,,,
22550,,C,5,192,5,LL,191,,,,1.2,,,,,,
22549,,C,5,191,5,LL,MAIN STEM,,,,4,,,,,MANILKARA,
22548,,C,5,190,5,LL,191,,,,1.1,,,,,,
22547,,C,5,189,5.2,L,,,,,1.9,,,,,,
22553,,C,5,195,5.8,R,,,1.5,,,,,,,,
22554,,C,5,196,7.1,C,,,,,17.6,,,,,LIANA,
22555,,C,5,197,7.3,L,,,,,1.2,,,,,LIANA,
22561,,C,5,203,7.5,L,,,,,1.2,,,,,,
22565,,C,5,207,7.6,LL,,,,,1,,,,,LIANA,
22564,,C,5,206,7.6,LL,,,,,1.2,,,,,LIANA,
22563,,C,5,205,8,R,,,1,,,,,,,LIANA,
22558,,C,5,200,8,L,,,,,2.1,,,,,LIANA,
22557,,C,5,199,8,L,,,1.1,,,,,,,,
22556,,C,5,198,8,L,,,,,2.1,,,,,LIANA,
22559,,C,5,201,8.1,C,,,,,1.8,,,,,LIANA,
22562,,C,5,204,9,L,208,,,,1.8,,,,,LIANA,
22570,,C,5,212,9.2,L,,,1.1,,,,,,,,
22560,,C,5,202,9.4,R,,,,,7.1,,,,,,
22568,,C,5,210,9.6,LL,208,,,,1.5,,,,,,
22566,,C,5,208,9.6,L,MAIN STEM,,,,2.2,,,,,LIANA,
22569,,C,5,211,10,L,,,,,1.5,,,,,DELLENIA,
22572,,C,5,214,10.5,L,,,,,1.4,,,,,LIANA,
22567,,C,5,209,10.7,LL,,,,,1,,,,,LIANA,
22583,,C,5,225,11.4,LL,,,,,1.7,,,,,LIANA,
22573,,C,5,215,12,L,,,1.5,,,,,,,,
22591,,C,5,233,12.5,L,217,,,,1.1,,,,,,
22584,,C,5,226,12.5,L,,,,,1.1,,,,,APOCYNACEAE LIANA,
22579,,C,5,221,12.5,L,217,,,,1.4,,,,,,
22578,,C,5,220,12.5,LL,217,,,,3.3,,,,,,
22577,,C,5,219,12.5,L,217,,,,1.1,,,,,,
22576,,C,5,218,12.5,L,217,,,,2.1,,,,,,
22575,,C,5,217,12.5,C,MAIN STEM,,,,3.4,,,,,,
22574,,C,5,216,12.5,C,217,,,,2.9,,,,,HIPPOERSTACEAE,
22582,,C,5,224,13.7,LL,222,,,,1.1,,,,,,
22580,,C,5,222,13.7,LL,224,,,,1.1,,,,,,
22581,,C,5,223,14.3,LL,,,,,1.1,,,,,,
22586,,C,5,228,14.6,L,227,,,,1.3,,,,,,
22587,,C,5,229,14.7,,227,,,,1.5,,,,,,
22585,,C,5,227,14.7,C,MAIN STEM,,,,1.8,,,,,,
22589,,C,5,231,14.8,L,227,,,,1.2,,,,,,
22588,,C,5,230,14.8,L,227,,,,2.1,,,,,,
22590,,C,5,232,15.2,L,,,,,1,,,,,DELLENIA,
22593,,C,5,235,16,LL,,,1,,,,,,,,
22592,,C,5,234,16,RR,,,2.7,,,,,,,,
22594,,C,5,236,17.4,LL,,,,,1.2,,,,,,
22595,,C,5,237,17.9,RR,,,1.7,,,,,,,,
22597,,C,5,239,19,RR,,,,,1.1,,,,,,
22596,,C,5,238,19,RR,,,,,1.7,,,,,,
22599,,C,5,241,19.2,RR,,,1.7,,,,,,,,
22601,,C,5,243,19.4,RR,,,,,1.4,,,,,LIANA,
22600,,C,5,242,19.7,RR,,,,,1.2,,,,,LIANA,
22598,,C,5,240,19.9,L,,,,,1.2,,,,,LIANA,
22603,,C,5,245,20.4,RR,,,1.2,,,,,,,,
22602,,C,5,244,20.4,RR,,,1.1,,,,,,,,
22612,,C,5,254,22,RR,252,,,,2.2,,,,,,
22610,,C,5,252,22,RR,MAIN STEM,,,,2.5,,,,,DELLENIA,
22609,,C,5,251,22,RR,252,,,,2,,,,,,
22608,,C,5,250,22,RR,252,,,,1.2,,,,,,
22606,,C,5,248,22,RR,252,,,,1.2,,,,,,
22605,,C,5,247,22,RR,252,,,,1.6,,,,,,
22604,,C,5,246,22,RR,252,,,,1.4,,,,,,
22611,,C,5,253,23.8,LL,,,,,1.6,,,,,LIANA,
22613,,C,5,255,25,R,,,,,1.5,,,,,LIANA,
22622,,C,5,264,25.5,L,,,1.7,,,,,,,,
22618,,C,5,260,25.5,C,,,,,1.8,,,,,,
22616,,C,5,258,27,RR,,,,,1.6,,,,,,
22615,,C,5,257,27,RR,,,,,1.8,,,,,,
22614,,C,5,256,27,RR,,,,,1.7,,,,,,
22623,,C,5,265,28.7,RR,261,,,,1,,,,,,
22621,,C,5,263,28.7,RR,261,,,,1.5,,,,,,
22620,,C,5,262,28.7,RR,261,,,,1.3,,,,,,
22619,,C,5,261,28.7,RR,MAIN STEM,,,,2,,,,,,
22624,,C,5,266,30.5,C,,,1.6,,,,,,,,
22617,,C,5,259,30.6,RR,,,1.7,,,,,,,,
22630,,C,5,272,30.7,,,,1.1,,,,,,,LIANA,
22631,,C,5,273,30.8,L,,,1,,,,,,,LIANA,
22628,,C,5,270,30.8,L,,,1,,,,,,,,
22607,,C,5,249,31.3,L,,,1.2,,,,,,,LIANA,
22635,,C,5,277,31.7,L,,,1.1,,,,,,,LIANA,
22626,,C,5,268,31.7,LL,268,,,,4.2,,,,,,
22625,,C,5,267,31.7,LL,MAIN STEM,,,,4.7,,,,,,
22642,,C,5,284,32.5,RR,,,,,1.9,,,,,LIANA,
22636,,C,5,278,32.8,C,,,,,1,,,,,,
22627,,C,5,269,32.8,C,,,,,1.1,,,,,LIANA,
22629,,C,5,271,33.2,L,,,1,,,,,,,,
22637,,C,5,279,33.5,L,,,1.2,,,,,,,,
22633,,C,5,275,33.5,R,,,1.4,,,,,,,,
22632,,C,5,274,33.8,L,,,1.7,,,,,,,,
22640,,C,5,282,34,L,,,,,1.2,,,,,LIANA,
22638,,C,5,280,34,L,,,1.6,,,,,,,,
22645,,C,5,287,34.4,LL,,,,,3.7,,,,,LIANA,
22641,,C,5,283,34.4,LL,,,,,1,,,,,LIANA,
22634,,C,5,276,34.4,LL,,,2,,,,,,,,
22639,,C,5,281,34.5,RR,,,,,1,,,,,LIANA,
22643,,C,5,285,35.5,,,,,,4.1,,,,,LIANA,
22682,,C,5,326,36.9,R,,,,,1.5,,,,,LIANA,
22646,,C,5,288,37,RR,,,,,1.4,,,,,DELLENIA,
22644,,C,5,286,37,L,,,1.3,,,,,,,,
22651,,C,5,293,38.2,LL,,,,,1.7,,,,,,
22649,,C,5,291,38.2,LL,,,,,6.8,,,,,,
22648,,C,5,290,38.5,R,,,,,1.5,,,,,,
22650,,C,5,292,38.8,L,,,,,1.4,,,,,,
22653,,C,5,295,40.5,LL,,,2.1,,,,,,,,
22656,,C,5,298,42.8,LL,,,,,5,,,,,MANILKARA,
22654,,C,5,296,43.2,R,,,,,3.3,,,,,LIANA,
22647,,C,5,289,43.5,L,,,,,2.1,,,,,LIANA,
22661,,C,5,303,44.2,L,,,1,,,,,,,LIANA,
22657,,C,5,299,44.3,L,,,,,5.3,,,,,,
22659,,C,5,301,44.5,L,,,,,1.1,,,,,LIANA,
22660,,C,5,302,45,C,,,,,1.3,,,,,LIANA,
22662,,C,5,304,45.2,L,,,,,1.9,,,,,LIANA,
22655,,C,5,297,46.3,LL,,,,,3.4,,,,,,
22666,,C,5,310,46.4,RR,,,,,1.7,,,,,LIANA,
22658,,C,5,300,46.4,RR,,,,,1.4,,,,,LIANA,
22668,,C,5,312,46.5,L,,,,,3.5,,,,,LIANA,
22663,,C,5,305,46.6,C,,,,,1.3,,,,,LIANA,
22674,,C,5,318,46.7,RR,,,,,2.1,,,,,,
22664,,C,5,306,47,C,,,,,3.1,,,,,LIANA,
22673,,C,5,317,47.4,L,,,1,,,,,,,LIANA,
22665,,C,5,307,47.6,LL,,,1.6,,,,,,,LIANA,
22671,,C,5,315,48.1,L,,,2,,,,,,,,
22690,,C,5,334,48.2,R,331,,,,,,,,,,
22689,,C,5,333,48.2,R,331,,,,1.8,,,,,LIANA,
22675,,C,5,319,48.2,R,,,,,3.5,,,,,LIANA,
22669,,C,5,313,48.2,C,,,,,1.3,,,,,LIANA,
22672,,C,5,316,48.49,L,,,1.2,,,,,,,LIANA,
22670,,C,5,314,48.5,LL,,,1.4,,,,,,,,
22676,,C,5,320,49,LL,,,1.4,,,,,,,,
22667,,C,5,311,49,R,,,,,2.1,,,,,,
22677,,C,5,321,49.8,C,,,1.2,,,,,,,,
22681,,C,5,325,50,C,,,,,3,,,,,LIANA,
22680,,C,5,324,50,C,323,,,,2.4,,,,,,
22679,,C,5,323,50,C,MAIN STEM,,,,4.4,,,,,LIANA,
22692,,C,5,4001,51.1,R,BRANCH 322,,,,1,,,,,LIANA,
22691,,C,5,334,51.2,R,,,,,2.3,,,,,APOCYNACEAE LIANA,
22688,,C,5,332,51.2,R,,,,,1,,,,,LIANA,
22683,,C,5,327,51.2,L,MAIN STEM,,,,2.4,,,,,,
22686,,C,5,330,51.5,R,MAIN STEM,,,,1.3,,,,,LIANA,
22685,,C,5,329,51.5,R,,,,,1.4,,,,,LIANA,
22684,,C,5,328,51.8,L,327,,,,1.2,,,,,,
22678,,C,5,322,52.1,RR,,,,,4,,,,,LIANA,
22571,,C,5,213,108,,,,,,3.4,,,,,,
22687,,C,5,331,118.7,R,MAIN STEM,,1.2,,,,,,,LIANA,
22652,,C,5,294,,,,,,,,,,,,,
22787,,C,6,4096,9.5,RR,BRANCH,,,,3.5,,,,,,
22744,,C,6,4053,51.9,R,,,1,,,,,,,,
22693,,C,6,4002,52.8,L,,,,,2,,,,,,
22698,,C,6,4007,53,L,,,1.4,,,,,,,,
22694,,C,6,4003,53.8,L,,,1.93,,,,,,,,
22695,,C,6,4009,54,L,,,1.7,,,,,,,,
22700,,C,6,4009,54.2,LL,BRANCH,,,,1.9,,,,,,
22699,,C,6,4008,54.2,LL,BRANCH,,,,1.1,,,,,,
22697,,C,6,4006,54.2,LL,BRANCH,,,,1,,,,,,
22696,,C,6,4005,54.2,LL,MAIN STEM,,,,2.5,,,,,DELLENIA,
22702,,C,6,4011,54.3,LL,MAIN STEM,,,,2.2,,,,,,
22704,,C,6,4013,54.6,R,,,1,,,,,,,LIANA,
22701,,C,6,4010,54.6,LL,BRANCH OF 4005,,,,1.3,,,,,,
22708,,C,6,4017,56.5,R,,,1.6,,,,,,,,
22705,,C,6,4014,56.5,C,,,,,15.1,,,,,,
22707,,C,6,4016,56.6,L,,,1.6,,,,,,,,
22706,,C,6,4015,56.9,R,,,1.2,,,,,,,,
22710,,C,6,4019,57.5,R,BRANCH,,,,1.2,,,,,,
22709,,C,6,4018,57.6,R,MAIN STEM,,,,2.5,,,,,,
22713,,C,6,4022,59,RR,BRANCH,,,,4.5,,,,,,
22712,,C,6,4021,59,RR,MAIN STEM,,,,4.9,,,,,,
22711,,C,6,4020,59,RR,BRANCH,,,,1.1,,,,,,
22703,,C,6,4012,59.3,LL,BRANCH,,,,1,,,,,,
22714,,C,6,4023,59.6,R,,,,,5.4,,,,,,
22717,,C,6,4026,60.8,LL,,,1.1,,,,,,,LIANA,
22716,,C,6,4025,61,L,,,1,,,,,,,,
22715,,C,6,4024,61.4,L,,,2.3,,,,,,,,
22720,,C,6,4029,64.2,LL,BRANCH,,,,5.8,,,,,,
22719,,C,6,4028,64.2,LL,BRANCH,,,,3.1,,,,,,
22718,,C,6,4027,64.2,LL,MAIN STEM,,,,6.7,,,,,,
22721,,C,6,4030,67,RR,,,,,19.5,,,,,,
22722,,C,6,4031,67.9,RR,,,,,9.1,,,,,LIANA,
22802,,C,6,4111,68,LL,,,1,,,,,,,LIANA,
22725,,C,6,4034,69,C,,,1,,,,,,,,
22724,,C,6,4033,69.4,L,,,1.2,,,,,,,,
22737,,C,6,4046,70.5,C,,,,,22.6,,,,,BURSERA,
22723,,C,6,4032,70.6,C,,,,,22,,,,,,
22726,,C,6,4035,70.8,RR,,,1.4,,,,,,,,
22727,,C,6,4036,73.3,C,,,1.4,,,,,,,,
22730,,C,6,4039,74.3,L,,,1,,,,,,,,
22729,,C,6,4038,74.4,RR,,,1.1,,,,,,,,
22728,,C,6,4037,74.7,C,,,1.3,,,,,,,,
22731,,C,6,4040,75.2,LL,,,1.8,,,,,,,,
22732,,C,6,4041,76.3,LL,,,1,,,,,,,,
22734,,C,6,4043,76.8,C,,,,,3,,,,,,
22739,,C,6,4048,77,L,,,1,,,,,,,,
22738,,C,6,4047,77.8,L,,,,,2.7,,,,,,
22733,,C,6,4042,78.1,LL,,,,,9.2,,,,,LIANA,
22736,,C,6,4045,78.5,RR,,,,,3.5,,,,,,
22735,,C,6,4044,78.5,RR,,,,,7.1,,,,,,
22742,,C,6,4051,79.5,R,,,1,,,,,,,,
22740,,C,6,4049,80.5,L,,,,,4.4,,,,,,
22741,,C,6,4050,80.9,L,,,1,,,,,,,,
22743,,C,6,4052,81.8,LL,,,1,,,,,,,,
22745,,C,6,4054,82.3,L,,,1.5,,,,,,,LIANA,
22746,,C,6,4055,82.9,RR,,,1,,,,,,,,
22747,,C,6,4056,83.9,R,,,1.2,,,,,,,,
22749,,C,6,4058,85.9,C,,,1.4,,,,,,,,
22748,,C,6,4057,85.9,C,,,1.1,,,,,,,,
22759,,C,6,4068,86.3,LL,MAIN STEM,,,,6.9,,,,,,
22758,,C,6,4067,86.3,LL,BRANCH 4068,,,,8.1,,,,,,
22757,,C,6,4066,86.3,LL,BRANCH 4068,,,,6.1,,,,,,
22756,,C,6,4065,86.3,LL,BRANCH 4068,,,,8.4,,,,,,
22755,,C,6,4064,86.3,LL,BRANCH 4068,,,,4.1,,,,,,
22754,,C,6,4063,86.3,LL,BRANCH 4068,,,,4.3,,,,,,
22753,,C,6,4062,86.3,LL,BRANCH 4068,,,,4.9,,,,,,
22752,,C,6,4061,86.3,LL,BRANCH 4068,,,,3.3,,,,,,
22750,,C,6,4059,87,R,,,2.9,,,,,,,,
22751,,C,6,4060,87.1,C,,,,,11.5,,,,,,
22761,,C,6,4070,87.8,R,,,1,,,,,,,,
22760,,C,6,4069,87.9,L,,,1.2,,,,,,,,
22762,,C,6,4071,88.3,RR,,,,,4.2,,,,,,
22764,,C,6,4073,88.6,R,,,1.9,,,,,,,,
22763,,C,6,4072,88.6,R,,,1,,,,,,,,
22767,,C,6,4076,89.3,L,BRANCH,,1.1,,,,,,,,
22766,,C,6,4075,89.3,L,MAIN STEM,,1.3,,,,,,,,
22765,,C,6,4074,89.3,C,,,1.6,,,,,,,,
22771,,C,6,4080,89.8,L,MAIN STEM,,,,12.8,,,,,,
22770,,C,6,4079,89.8,L,BRANCH,,,,5.4,,,,,,
22769,,C,6,4078,89.8,L,BRANCH,,,,4.2,,,,,CYANACEAE,
22768,,C,6,4077,89.9,L,BRANCH,,,,8,,,,,,
22776,,C,6,4085,90.7,R,,,1.2,,,,,,,,
22777,,C,6,4086,90.8,R,,,2.2,,,,,,,DELLENIA,
22772,,C,6,4081,90.8,L,,,1.4,,,,,,,,
22773,,C,6,4082,91.4,L,,,2,,,,,,,,
22774,,C,6,4083,91.6,L,,,1.9,,,,,,,,
22775,,C,6,4084,91.8,L,,,,,2.8,,,,,,
22780,,C,6,4089,92.2,R,,,2.3,,,,,,,,
22779,,C,6,4088,92.2,RR,BRANCH,,,,1.3,,,,,,
22778,,C,6,4087,92.2,RR,MAIN STEM,,,,2.3,,,,,,
22781,,C,6,4090,93.6,RR,,,,,1.5,,,,,,
22783,,C,6,4092,94,C,BRANCH,,,,3.9,,,,,,
22782,,C,6,4091,94,C,MAIN STEM,,,,5.3,,,,,,
22784,,C,6,4093,94.4,C,,,,,7,,,,,,
22786,,C,6,4095,95.5,RR,BRANCH,,,,4.5,,,,,,
22785,,C,6,4094,95.5,RR,MAIN STEM,,,,7.8,,,,,,
22788,,C,6,4097,96.6,RR,,,1,,,,,,,,
22789,,C,6,4098,96.9,R,,,1,,,,,,,,
22790,,C,6,4099,97.4,R,,,1.2,,,,,,,,
22792,,C,6,4101,97.6,RR,,,2.3,,,,,,,,
22791,,C,6,4100,97.9,R,,,1,,,,,,,,
22793,,C,6,4102,99.6,RR,,,1.3,,,,,,,,
22801,,C,6,4110,103,RR,,,1,,,,,,,,
22795,,C,6,4104,104.5,R,BRANCH,,,,1.4,,,,,,
22794,,C,6,4103,104.5,R,MAIN STEM,,,,1.5,,,,,,
22796,,C,6,4105,104.7,C,,,,,34.9,,,,,BURSERA,
22800,,C,6,4109,105,R,,,1.2,,,,,,,,
22799,,C,6,4108,105,C,,,2.2,,,,,,,LIANA,
22798,,C,6,4107,105,C,BRANCH,,,,3.9,,,,,,
22797,,C,6,4106,105,C,MAIN STEM,,,,9,,,,,,
23026,,C,7,4305,1,L,,,1,,,,,,,,
23025,,C,7,4304,1,C,,,1.1,,,,,,1,,
23023,,C,7,4302,1,LL,,,1.1,,,,,,,,
23022,,C,7,4301,1,L,,,,,29.6,,,,1.77CM,GUAZIMO NOMBRE COMUN,
23046,,C,7,4325,1.5,C,,,1,,,,,,,,
23024,,C,7,4303,1.5,R,,,1,,,,,,,,
23027,,C,7,4306,2.5,L,,,,,1,,,,,LIANA,
23028,,C,7,4307,2.6,C,,,,,2.5,,,,,,
23030,,C,7,4309,3.1,RR,,,,,2.8,,,,,,
23095,,C,7,4374,3.41,C,,,1.9,,,,,,,,
23029,,C,7,4308,3.6,L,,,,,2.5,,,,,,
23031,,C,7,4310,3.7,LL,,,,,3.5,,,,,,
23033,,C,7,4312,3.9,R,,,1.6,,,,,,,,
23032,,C,7,4311,3.9,R,,,1.3,,,,,,,,
23036,,C,7,4315,4,R,,,,,2.5,,,,,,
23035,,C,7,4314,4,R,,,1.4,,,,,,,,
23034,,C,7,4313,4,L,,,1,,,,,,,,
23037,,C,7,4316,5,L,,,,,2.9,,,,,,
23038,,C,7,4317,5.5,RR,,,,,2.5,,,,,,
23039,,C,7,4318,5.8,LL,,,1.2,,,,,,,,
23041,,C,7,4320,6.3,C,,,1.7,,,,,,,,
23044,,C,7,4323,6.4,C,,,1,,,,,,,LIANA,
23040,,C,7,4319,6.6,RR,,,1.2,,,,,,,,
23043,,C,7,4322,6.7,L,,,1.5,,,,,,,LIANA,
23042,,C,7,4321,6.9,C,,,1,,,,,,,,
23047,,C,7,4326,7.3,C,,,1.5,,,,,,,,
23050,,C,7,4329,8,C,,,1.4,,,,,,,,
23049,,C,7,4328,8,C,,,,,4.6,,,,,,
23045,,C,7,4324,8,RR,,,,,2.3,,,,,,
23048,,C,7,4327,8.3,C,,,1.5,,,,,,,,
23052,,C,7,4331,8.4,R,,,1.4,,,,,,,,
23051,,C,7,4330,8.4,C,,,1.5,,,,,,,,
23054,,C,7,4333,8.9,C,,,,,1.1,,,,,LIANA,
23055,,C,7,4334,9.6,C,,,,,1.1,,,,,,
23066,,C,7,4345,9.7,R,,,1,,,,,,,,
23065,,C,7,4344,9.7,R,,,1,,,,,,,,
23053,,C,7,4332,9.7,R,,,,,21.3,,,,,,
23056,,C,7,4335,9.8,C,,,2.2,,,,,,,,
23059,,C,7,4338,10.9,R,,,,,7.9,,,,,,
23057,,C,7,4336,10.9,C,,,,,1.5,,,,,,
23061,,C,7,4340,12.2,R,,,1,,,,,,,,
23068,,C,7,4347,13,C,STEM 4 4340,,,,1.2,,,,,,
23067,,C,7,4346,13,C,,,1,,,,,,,LIANA,
23064,,C,7,4343,13,C,STEM 2 4340,,,,1.6,,,,,,
23063,,C,7,4342,13,C,STEM 3 4340,,,,1.2,,,,,,
23062,,C,7,4341,13,C,MAIN STEM,,,,1.9,,,,,,
23060,,C,7,4339,13,R,STEM 1 4340,,,,1.4,,,,,,
23058,,C,7,4337,13,RR,,,,,1.7,,,,,LIANA,
23069,,C,7,4348,15.7,LL,,,1.4,,,,,,,,
23070,,C,7,4349,17,LL,,,,,35.4,,,,,BURSERA SINARUBA,
23077,,C,7,4356,20.7,C,,,1.4,,,,,,,LIANA,
23071,,C,7,4350,21.1,C,,,1.2,,,,,,,,
23073,,C,7,4352,21.3,C,,,1,,,,,,,,
23072,,C,7,4351,21.3,RR,,,1,,,,,,,,
23075,,C,7,4354,22.1,R,,,,,1.1,,,,,,
23076,,C,7,4355,22.8,C,,,2.4,,,,,,,,
23074,,C,7,4353,22.8,C,,,1.1,,,,,,,,
23078,,C,7,4357,23.9,C,,,1.1,,,,,,,LIANA,
23079,,C,7,4358,24.2,L,,,,,22.1,,,,,,
23080,,C,7,4359,25.4,LL,,,,,1.8,,,,,,
23082,,C,7,4361,29.5,LL,,,,,17.8,,,,,,
23081,,C,7,4360,29.7,RR,,,,,1.8,,,,,LIANA,
