ID,DBH,SPP,MAIN,NOTES,PLOT,TRI,NAIL,MS,DEG,DIST
12930,8.10,LONMIN,,,937,N,,,,
12931,40.20,MACBIO,,,937,E,,,,
12932,5.20,,,Cydista,937,E,,,,
12933,4.20,,,Cydista,937,E,,,,
12934,2.90,,,Cydista,937,E,,,,
12935,19.00,BURSIM,,,937,E,,,,
12936,,,,,937,E,,,,
12937,4.30,ASTGRA,,,937,E,,,,
12938,1.80,PAUCUR,,,937,E,,,,
12939,1.30,FORSPI,,,937,E,,,,
12940,15.90,MANCHI,,,937,E,,,,
12941,6.00,TABOCH,,,937,E,,,,
12942,3.50,,,Cydista ,937,E,,,,
12943,6.10,,,Cydista ,937,E,,,,
12944,6.80,STEOBO,,,937,E,,,,
12945,4.20,,12944,,937,E,,,,
12946,4.00,TABOCH,,,937,E,,,,
12947,4.50,SEMMEX,,,937,E,,,,
12948,2.00,ACACOL,,,937,E,,,,
12949,1.00,ACACOL,,,937,E,,,,
12950,3.20,,,Cydista,937,E,,,,
12951,3.00,,,Cydista,937,E,,,,
12952,4.00,,,Cydista,937,E,,,,
12953,3.10,,,Cydista,937,E,,,,
12954,2.70,ARRPAT,,,937,E,,,,
12955,4.00,ARRPAT,,,937,E,,,,
12956,2.80,SLOTER,,,937,E,,,,
12957,10.30,PISACU,,,937,E,,,,
12958,2.10,,12957,,937,E,,,,
12959,1.70,,12957,,937,E,,,,
12960,1.50,PAUCUR,,,937,E,,,,
12961,1.10,SOLHAZ,,,937,E,,,,
12962,4.50,CAPIND,,,937,S,,,,
12963,8.40,CAPIND,,,937,S,,,,
12964,36.80,LONMIN,,,937,S,0,,,
12965,6.20,CAPIND,,,937,S,,,,
12966,2.10,,,Glandular liana,937,S,,,,
12967,3.70,,,Cydista,937,S,,,,
12968,7.50,ALBADI,,,937,S,,,,
12969,4.00,CAPIND,,,937,S,,,,
12970,1.70,,12969,,937,S,,,,
12971,3.50,,,Glandular liana,937,S,,,,
12972,3.60,CORPAN,,,937,S,,,,
12973,3.00,,,Glandular liana,937,S,,,,
12974,3.50,,,Glandular liana,937,S,,,,
12975,3.20,,,Glandular liana,937,S,,,,
12976,1.30,CAPIND,,,937,S,,,,
12977,2.10,CORPAN,,,937,S,,,,
12978,3.30,MACBIO,,,937,S,,,,
12979,2.50,,,Glandular liana,937,S,,,,
12980,3.00,STEOBO,,,937,S,,,,
12981,5.00,RANMON,,,937,S,,,,
12982,4.70,,12981,,937,S,,,,
12983,4.50,,12981,,937,S,,,,
12984,1.40,FORSPI,,,937,S,,,,
12985,1.60,RANMON,,,937,S,,,,
12986,5.00,CAPIND,,,937,S,,,,
12987,1.30,,12986,,937,S,,,,
12988,2.60,CORPAN,,,937,S,,,,
12989,5.70,,,Cydista,937,S,,,,
12990,1.70,,,Smooth gray liana,937,S,,,,
12991,33.30,LUECAN,,Measured at 1.5,937,S,,,,
12992,3.10,,12991,,937,S,,,,
12993,20.50,CALCAN,,,937,S,,,,
12994,3.40,,,Glandular liana,937,S,,,,
12995,9.50,MANCHI,,,937,S,,,,
12996,2.50,,12995,,937,S,,,,
12997,2.30,ARRPAT,,,937,S,,,,
12998,4.40,,,Cydista,937,S,,,,
12999,3.60,,,Glandular liana,937,S,,,,
13000,3.40,,,Glandular liana,937,S,,,,
13001,9.40,SEMMEX,,,837,W,,,,
13002,2.60,SEMMEX,,,837,W,,,,
13003,2.10,OCOVER,,,837,W,,,,
13004,1.00,SPOMOM,,,837,W,,,,
13005,1.00,,13004,,837,W,,,,
13006,6.10,CHOSPI,,,837,W,,,,
13007,4.60,,13006,,837,W,,,,
13008,1.70,HIRREC,,New liana,837,W,,,,
13009,2.00,HIRREC,,New liana,837,W,,,,
13010,2.80,TABOCH,,,837,W,,,,
13011,1.90,,13010,,837,W,,,,
13012,9.40,CAPIND,,,837,W,,,,
13013,35.90,EXOMEX,,,837,W,,,,
13014,1.10,ARRPAT,,,837,W,,,,
13015,2.30,MACUNG,,No leaves,837,W,,,,
13016,2.00,LUECAN,13146,,837,S,,,,
13017,1.50,,13146,,837,S,,,,
13018,1.70,,13146,,837,S,,,,
13019,2.40,OCOVER,,,837,W,,,,
13020,1.00,,,Smooth gray liana,837,W,,,,
13021,1.10,TETVOL,,,837,W,,,,
13022,1.30,FORSPI,,,837,W,,,,
13023,3.80,LONMIN,,,837,N,,,,
13024,23.70,EXOMEX,,,837,N,,,,
13025,2.70,SEMMEX,,,837,N,,,,
13026,2.50,,13025,,837,N,,,,
13027,1.80,,13025,,837,N,,,,
13028,2.10,,13025,,837,N,,,,
13029,1.50,,13025,,837,N,,,,
13030,2.90,,13025,,837,N,,,,
13031,3.40,SEMMEX,,,837,N,,,,
13032,3.40,,13031,,837,N,,,,
13033,3.90,,,Cydista,837,N,,,,
13034,2.10,MANHYM,,,837,N,,,,
13035,3.00,,,Cydista,837,N,,,,
13036,2.90,SEMMEX,,,837,N,,,,
13037,15.30,ASTGRA,,,837,N,,,,
13038,17.40,CALCAN,,,837,N,,,,
13039,4.00,ARRPAT,,No leaves,837,N,,,,
13040,7.90,SWIMAC,,,837,N,,,,
13041,14.90,MANCHI,,,837,N,,,,
13042,1.40,,,Cydista,837,N,,,,
13043,4.40,CHOSPI,,,837,N,,,,
13044,1.90,,13043,,837,N,,,,
13045,1.80,,13043,,837,N,,,,
13046,1.40,FORSPI,,,837,N,,,,
13047,3.80,CAPFRO,,Possibly have been misidentifying as slonea,837,N,,,,
13048,1.50,,,Smooth gray liana,837,N,,,,
13049,12.10,SEMMEX,,,837,N,,,,
13050,4.00,,13049,,837,N,,,,
13051,1.10,FORSPI,,,837,N,,,,
13052,3.80,MACUNG,,,837,N,,,,
13053,1.90,RANMON,,,837,N,,,,
13054,4.50,MACUNG,,,837,N,,,,
13055,4.20,ARRPAT,,,837,N,,,,
13056,1.10,PAUCUR,,,837,N,,,,
13057,4.00,CAPIND,,,837,N,,,,
13058,1.90,,13057,,837,N,,,,
13059,1.40,,13057,,837,N,,,,
13060,1.30,,13057,,837,N,,,,
13061,3.80,MACUNG,,,837,N,,,,
13062,45.10,GUAULM,,,837,N,0,,,
13063,2.60,OCOVER,,,837,N,,,,
13064,1.50,,13063,,837,N,,,,
13065,3.80,,,Cydista,837,N,,,,
13066,2.60,LONFEL,,,837,N,,,,
13067,1.10,,,Smooth gray liana,837,N,,,,
13068,1.20,CORPAN,,,837,N,,,,
13069,1.10,,,Smooth gray liana,837,N,,,,
13070,5.60,BURSIM,,,837,N,,,,
13071,7.10,CAPIND,,,837,N,,,,
13072,4.40,OCOVER,,,837,N,,,,
13073,2.50,OCOVER,,,837,N,,,,
13074,1.80,TETVOL,,,837,N,,,,
13075,1.50,SAPTHE,,,837,N,,,,
13076,2.60,ANNPUR,,,837,N,,,,
13077,1.00,TETVOL,,,837,N,,,,
13078,2.70,SOLHAZ,,,837,E,,,,
13079,1.80,,,Cydista,837,E,,,,
13080,4.80,ARRPAT,,,837,E,,,,
13081,4.90,CAPIND,,,837,E,,,,
13082,3.80,ARRPAT,,"Opposite pubescent leaves, lenticels on liana",837,E,,,,
13083,8.70,TABOCH,,,837,E,,,,
13084,1.40,SOLHAZ,,,837,E,,,,
13085,1.50,SPOMOM,,,837,E,,,,
13086,14.10,MANCHI,,,837,E,,,,
13087,1.60,,13086,,837,E,,,,
13088,2.10,,13086,,837,E,,,,
13089,1.20,CAPFRO,,,837,E,,,,
13090,1.20,TETVOL,,,837,E,,,,
13091,6.00,MANCHI,,,837,E,,,,
13092,3.30,,13091,,837,E,,,,
13093,2.80,RANMON,,,837,E,,,,
13094,1.50,CAPFRO,,,837,E,,,,
13095,1.80,FORSPI,,,837,E,,,,
13096,9.40,SIDCAP,,,837,E,,,,
13097,9.20,MANCHI,,,837,E,,,,
13098,17.00,EXOMEX,,,837,E,,,,
13099,3.80,MACUNG,,"Elbows, Trifoliate leaves, capparis like color",837,E,,,,
13100,3.70,MACUNG,,Same as 13099,837,E,,,,
13101,33.20,GUAULM,,,837,E,,,,
13102,2.30,,13101,,837,E,,,,
13103,1.40,MANCHI,,,837,E,,,,
13104,1.20,,13103,,837,E,,,,
13105,3.20,,,Cydista,837,E,,,,
13106,1.40,,,Smooth gray liana,837,E,,,,
13107,1.00,,,Smooth gray liana,837,E,,,,
13108,1.00,,,Smooth gray liana,837,E,,,,
13109,7.80,LONMIN,,,837,E,,,,
13110,2.50,,,Cydista,837,E,,,,
13111,2.00,,,Cydista,837,E,,,,
13112,1.90,,,Cydista,837,E,,,,
13113,1.80,,,Cydista,837,E,,,,
13114,1.30,,,Serjania,837,E,,,,
13115,3.40,OCOVER,,,837,S,,,,
13116,6.70,ASTGRA,,,837,S,,,,
13117,2.70,TETVOL,,,837,S,,,,
13118,3.70,ASTGRA,,,837,S,,,,
13119,2.00,CASSYL,,,837,S,,,,
13120,1.50,,13119,,837,S,,,,
13121,1.00,,13119,,837,S,,,,
13122,3.30,FORSPI,,,837,S,,,,
13123,3.80,OCOVER,,,837,S,,,,
13124,1.70,,13123,,837,S,,,,
13125,1.60,,13123,,837,S,,,,
13126,1.50,,13123,,837,S,,,,
13127,2.90,OCOVER,,,837,S,,,,
13128,5.40,RANMON,,,837,S,,,,
13129,2.50,,13128,,837,S,,,,
13130,21.70,LONACU,,,837,S,,,,
13131,3.80,,13130,,837,S,,,,
13132,1.80,,13130,,837,S,,,,
13133,1.20,,13130,,837,S,,,,
13134,5.60,OCOVER,,,837,S,,,,
13135,3.80,,13134,,837,S,,,,
13136,1.80,CAPIND,,,837,S,,,,
13137,2.50,ARRPAT,,,837,S,,,,
13138,4.50,ARRPAT,,,837,S,,,,
13139,2.70,ARRPAT,,,837,S,,,,
13140,3.60,ARRPAT,,,837,S,,,,
13141,1.90,SWIMAC,,,837,S,,,,
13142,1.50,TETVOL,,,837,S,,,,
13143,5.70,,,Cydista,837,S,,,,
13144,1.30,FORSPI,,,837,S,,,,
13145,1.20,FORSPI,,,837,S,,,,
13146,44.00,LUECAN,,Measured at 1.8,837,S,,,,
13147,6.60,,13146,,837,S,,,,
13148,13.50,STEOBO,,,837,S,,,,
13149,6.10,MANCHI,,,837,S,,,,
13150,4.30,OCOVER,,,837,S,,,,
13151,1.10,,13150,,837,S,,,,
13152,9.50,SEMMEX,,,837,S,,,,
13153,5.60,,13152,,837,S,,,,
13154,2.10,OCOVER,,,837,S,,,,
13155,3.40,ROUGLA,,,837,S,,,,
13156,15.60,ASTGRA,,,837,S,,,,
13157,13.50,LICARB,,,837,S,,,,
13158,3.80,MANHYM,,No leaves,837,S,,,,
13159,1.40,FORSPI,,,837,S,,,,
13160,4.00,,,Cydista,837,S,,,,
13161,1.70,PAUCUR,,,837,S,,,,
13162,1.70,,,Cydista,837,S,,,,
13163,4.60,,,Cydista,837,S,,,,
13164,2.90,MACUNG,,,837,S,,,,
13165,4.70,OCOVER,,,837,S,,,,
13166,3.60,OCOVER,,,837,S,,,,
13167,2.00,OCOVER,,,837,S,,,,
13168,1.00,CALLAT,,Voucher,737,W,,,,
13169,7.90,CORPAN,,,737,W,,,,
13170,2.50,ALBEDU,,,737,W,,,,
13171,1.90,,13170,,737,W,,,,
13172,1.80,,13170,,737,W,,,,
13173,8.80,OCOVER,,,737,W,,,,
13174,3.00,,13173,,737,W,,,,
13175,28.10,CHRBRE,,Voucher,737,W,,,,
13176,11.40,OCOVER,,,737,W,,,,
13177,1.00,,13176,,737,W,,,,
13178,107.10,SAMSAM,,,737,W,,,,
13179,1.00,LONFEL,,,737,W,,,,
13180,14.90,,13182,,737,W,,,,
13181,7.30,,13182,,737,W,,,,
13182,17.20,ANNPUR,,,737,W,,,,
13183,1.20,SOLHAZ,,,737,W,,,,
13184,5.60,CASCOR,,,737,W,,,,
13185,1.10,SOLHAZ,,,737,W,,,,
13186,1.30,CECPEL,,,737,W,,,,
13187,1.80,FORSPI,,,737,W,,,,
13188,1.00,,,Smooth gray liana,737,W,,,,
13189,1.00,,,Smooth gray liana,737,W,,,,
13190,1.20,,,Smooth gray liana,737,W,,,,
13191,16.50,MANCHI,,,737,N,,,,
13192,6.30,OCOVER,,,737,N,,,,
13193,1.90,,13192,,737,N,,,,
13194,1.70,,13192,,737,N,,,,
13195,1.10,,13192,,737,N,,,,
13196,4.80,SIMGLA,,,737,N,,,,
13197,1.10,FORSPI,,,737,N,,,,
13198,1.60,ASTGRA,,,737,N,,,,
13199,7.10,SAPTHE,,,737,N,,,,
13200,3.50,OCOVER,,,737,N,,,,
13201,7.70,ANNPUR,,,737,N,,,,
13202,2.50,CASPRA,,,737,N,,,,
13203,6.30,MANCHI,,,737,N,,,,
13204,1.50,,13203,,737,N,,,,
13205,1.20,PSISAR,,,737,N,,,,
13206,5.30,RANMON,,,737,N,,,,
13207,1.80,,,Glandular liana,737,N,,,,
13208,14.20,ASTGRA,,,737,N,,,,
13209,4.60,OCOVER,,,737,N,,,,
13210,2.70,,13209,,737,N,,,,
13211,2.20,SIMGLA,,,737,N,,,,
13212,1.90,CAPIND,,,737,N,,,,
13213,1.40,,13212,,737,N,,,,
13214,1.10,,13212,,737,N,,,,
13215,1.20,SAPTHE,,,737,N,,,,
13216,1.20,SOLHAZ,,,737,N,,,,
13217,1.60,FORSPI,,,737,N,,,,
13218,7.80,CORALI,,Voucher,737,N,,,,
13219,5.20,LUESPE,,Concave leaves,737,N,,,,
13220,4.30,ACACOL,,,737,E,,,,
13221,3.40,,,Hairy liana,737,E,,,,
13222,27.70,CALCAN,,,737,E,,,,
13223,11.10,,13222,,737,E,,,,
13224,5.80,OCOVER,,,737,E,,,,
13225,44.30,GUAULM,,,737,E,,,,
13226,11.70,,13225,,737,E,,,,
13227,7.60,,13225,,737,E,,,,
13228,12.20,,13225,,737,E,,,,
13229,7.70,,,Liana no leaves,737,E,,,,
13230,2.90,CAPFRO,,,737,E,,,,
13231,2.60,CAPIND,,,737,E,,,,
13232,2.30,,13231,,737,E,,,,
13233,22.70,EXOMEX,,,737,E,,,,
13234,5.50,OCOVER,,,737,E,,,,
13235,5.70,CAPFRO,,,737,E,,,,
13236,4.80,,,"Liana, no leaves",737,E,,,,
13237,6.60,OCOVER,,,737,E,,,,
13238,3.50,,13237,,737,E,,,,
13239,1.90,,13237,,737,E,,,,
13240,3.50,,,"Same as 13236, maybe CALLAT",737,E,,,,
13241,1.70,FORSPI,,,737,E,,,,
13242,1.50,FORSPI,,,737,E,,,,
13243,7.80,MACBIO,,,737,E,,,,
13244,49.20,LUECAN,,Measured at 2.1m,737,E,,,,
13245,3.50,,,Cydista,737,E,,,,
13246,2.40,ARRPAT,,,737,E,,,,
13247,3.80,ALBEDU,,,737,E,,,,
13248,9.60,,,Tall tree,737,E,,,,
13249,4.70,OCOVER,,,737,E,,,,
13250,3.30,,13249,,737,E,,,,
13251,2.30,,13249,,737,E,,,,
13252,1.70,,13249,,737,E,,,,
13253,14.10,CASSYL,,,737,E,,,,
13254,3.70,,13253,,737,E,,,,
13255,1.10,,,Smooth gray liana,737,E,,,,
13256,1.00,SOLHAZ,,,737,E,,,,
13257,1.10,,,Smooth gray liana,737,E,,,,
13258,1.40,TETVOL,,,737,E,,,,
13259,1.10,SAPTHE,,,737,E,,,,
13260,7.40,SEMMEX,,,737,E,,,,
13261,1.00,,,Smooth gray liana,737,E,,,,
13262,7.40,MANCHI,,,737,E,,,,
13263,1.20,,13261,,737,E,,,,
13264,1.30,,13261,,737,E,,,,
13265,1.10,,13261,,737,E,,,,
13266,3.60,ASTGRA,,,737,E,,,,
13267,2.20,CASSYL,,,737,E,,,,
13268,1.50,,13267,,737,E,,,,
13269,6.60,CALCAN,,,737,S,,,,
13270,6.00,ARRPAT,,,737,S,,,,
13271,4.30,OCOVER,,,737,S,,,,
13272,1.40,,13271,,737,S,,,,
13273,1.30,,13271,,737,S,,,,
13274,1.50,OCOVER,,,737,S,,,,
13275,3.10,OCOVER,,,737,S,,,,
13276,2.60,OCOVER,,,737,S,,,,
13277,6.30,OCOVER,,,737,S,,,,
13278,1.30,,,Smooth gray liana,737,S,,,,
13279,6.90,SEMMEX,,,737,S,,,,
13280,2.10,,13279,,737,S,,,,
13281,1.40,,13279,,737,S,,,,
13282,14.80,GUAULM,,,737,S,0,,,
13283,1.40,CORPAN,,,737,S,,,,
13284,36.40,BURSIM,,,737,S,,,,
13285,1.00,,,Smooth gray liana,737,S,,,,
13286,1.10,,,Smooth gray liana,737,S,,,,
13287,10.70,OCOVER,,,737,S,,,,
13288,4.30,,13287,,737,S,,,,
13289,5.10,,13287,,737,S,,,,
13290,4.50,,13287,,737,S,,,,
13291,2.60,,,"Jagged liana, Voucher",737,S,,,,
13292,2.10,PAUCUR,,,737,S,,,,
13293,1.60,,,Same as 13291,737,S,,,,
13294,3.70,CASSYL,,,737,S,,,,
13295,4.00,,13294,,737,S,,,,
13296,1.10,,13294,,737,S,,,,
13297,7.00,CALCAN,,,737,S,,,,
13298,5.50,CASSYL,,,737,S,,,,
13299,3.90,,13298,,737,S,,,,
13300,1.90,,13298,,737,S,,,,
13301,1.20,,13298,,737,S,,,,
13302,1.40,MACUNG,,,737,S,,,,
13303,6.80,CAPIND,,,737,S,,,,
13304,12.50,APETIB,,,737,S,,,,
13305,1.80,MACUNG,,,737,S,,,,
13306,4.00,LONMIN,,,637,W,,,,
13307,1.30,FORSPI,,,637,W,,,,
13308,2.00,ALLOCC,,,637,W,,,,
13309,1.10,,13308,,637,W,,,,
13310,4.70,SEMMEX,,,637,W,,,,
13311,2.20,FORSPI,,,637,W,,,,
13312,5.00,TABOCH,,,637,W,,,,
13313,2.30,FORSPI,,,637,W,,,,
13314,1.20,,,Cydista,637,W,,,,
13315,1.00,,,Smooth gray liana,637,W,,,,
13316,3.00,CAPIND,,,637,W,,,,
13317,3.20,CAPFRO,,,637,W,,,,
13318,1.70,,13317,,637,W,,,,
13319,5.50,TABOCH,,,637,W,,,,
13320,6.80,CAPIND,,,637,W,,,,
13321,1.60,,,Cydista,637,W,,,,
13322,7.20,PISACU,,,637,W,,,,
13323,3.80,,13322,,637,W,,,,
13324,3.20,,13322,,637,W,,,,
13325,3.20,XYLSEE,,,637,W,,,,
13326,2.40,SOLHAZ,,,637,W,,,,
13327,1.90,SOLHAZ,,,637,W,,,,
13328,1.60,,13327,,637,W,,,,
13329,1.20,,13327,,637,W,,,,
13330,3.60,CAPIND,,,637,W,,,,
13331,2.60,,13330,,637,W,,,,
13332,1.50,,13330,,637,W,,,,
13333,5.60,EXOMEX,,,637,W,,,,
13334,15.60,STEOBO,,,637,W,,,,
13335,1.20,,,Smooth gray liana,637,W,,,,
13336,9.80,CAPIND,,,637,W,,,,
13337,7.50,,13336,,637,W,,,,
13338,2.40,,13336,,637,W,,,,
13339,22.10,STEOBO,,,637,N,0,,,
13340,1.30,SOLHAZ,,,637,N,,,,
13341,1.40,SOLHAZ,,,637,N,,,,
13342,1.00,,13341,,637,N,,,,
13343,17.70,ASTGRA,,,637,N,,,,
13344,2.70,CAPIND,,,637,N,,,,
13345,1.30,,13343,,637,N,,,,
13346,1.00,FORSPI,,,637,N,,,,
13347,5.20,OCOVER,,,637,N,,,,
13348,3.60,,13347,,637,N,,,,
13349,1.60,ROUGLA,,,637,N,,,,
13350,1.20,ROUGLA,,,637,N,,,,
13351,3.30,THODEC,,,637,N,,,,
13352,3.00,,13351,,637,N,,,,
13353,31.00,AGOMAC,,,637,N,0,,,
13354,3.40,,13353,,637,N,,,,
13355,3.90,,13353,,637,N,,,,
13356,7.00,,13353,,637,N,,,,
13357,5.40,,13353,,637,N,,,,
13358,8.60,,13353,,637,N,,,,
13359,5.30,,13353,,637,N,,,,
13360,1.10,CAPIND,,,637,N,,,,
13361,14.90,STEOBO,,,637,N,,,,
13362,32.70,EXOMEX,,,637,N,,,,
13363,16.40,CAPIND,,,637,E,0,,,
13364,1.40,ALBEDU,,,637,E,,,,
13365,1.40,ALBEDU,,,637,E,,,,
13366,2.10,ROUGLA,,,637,E,,,,
13367,9.20,ASTGRA,,,637,E,,,,
13368,9.40,OCOVER,,,637,E,,,,
13369,3.80,CASPRA,,Voucher,637,E,,,,
13370,1.10,,13368,,637,E,,,,
13371,2.60,,13368,,637,E,,,,
13372,1.60,FORSPI,,,637,E,,,,
13373,1.60,,13369,,637,E,,,,
13374,5.20,OCOVER,,,637,E,,,,
13375,2.20,,13374,,637,E,,,,
13376,2.20,,13374,,637,E,,,,
13377,1.70,,13374,,637,E,,,,
13378,2.20,OCOVER,,,637,E,,,,
13379,1.20,,13378,,637,E,,,,
13380,3.10,ARRPAT,,,637,E,,,,
13381,3.30,ARRPAT,,,637,E,,,,
13382,4.20,ARRPAT,,,637,E,,,,
13383,3.20,ARRPAT,,,637,E,,,,
13384,2.60,XYLSEE,,,637,E,,,,
13385,2.00,FORSPI,,,637,E,,,,
13386,3.30,FORSPI,,,637,E,,,,
13387,1.50,XYLSEE,,,637,E,,,,
13388,3.70,OCOVER,,,637,E,,,,
13389,3.10,,13388,,637,E,,,,
13390,2.20,,13388,,637,E,,,,
13391,2.00,,13388,,637,E,,,,
13392,1.40,,13388,,637,E,,,,
13393,42.70,ASTGRA,,,637,E,,,,
13394,1.10,TETVOL,,,637,E,,,,
13395,1.80,,,Hairy liana,637,E,,,,
13396,4.70,ALBEDU,,,637,E,,,,
13397,7.00,OCOVER,,,637,E,,,,
13398,6.20,OCOVER,,,637,E,,,,
13399,2.00,,13398,,637,E,,,,
13400,3.50,OCOVER,,,637,E,,,,
13401,9.10,CAPIND,,,637,E,,,,
13402,1.70,,13401,,637,E,,,,
13403,2.50,XYLSEE,,,637,E,,,,
13404,7.40,MANCHI,,,637,E,,,,
13405,1.30,,13404,,637,E,,,,
13406,1.30,,13404,,637,E,,,,
13407,1.40,,13404,,637,E,,,,
13408,1.30,,13404,,637,E,,,,
13409,10.70,TRORAC,,,637,E,,,,
13410,10.10,TRORAC,,,637,E,,,,
13411,1.70,,13410,,637,E,,,,
13412,1.80,FORSPI,,,637,E,,,,
13413,18.20,MANCHI,,,637,E,,,,
13414,7.70,,13413,,637,E,,,,
13415,1.00,Smooth gray liana,,,637,E,,,,
13416,1.10,OCOVER,,Next to 13364,637,E,,,,
13417,23.20,ANNPUR,,"Voucher, maybe. Annona",637,S,,,,
13418,1.80,,,Liana,637,S,,,,
13419,5.80,CASSYL,,,637,S,,,,
13420,4.60,,13419,,637,S,,,,
13421,1.20,,13419,,637,S,,,,
13422,2.40,PETVOL,,,637,S,,,,
13423,12.00,CAPIND,,,637,S,,,,
13424,1.70,SOLHAZ,,,637,S,,,,
13425,8.30,PISACU,,,637,S,,,,
13426,1.70,,,Smooth gray liana,637,S,,,,
13427,1.10,,,Smooth gray liana,637,S,,,,
13428,4.70,,,"Voucher, Fake Bunchosia, Malphigiaceae",637,S,,,,
13429,2.50,,,Smooth gray liana,637,S,,,,
13430,4.10,,13431,,637,S,,,,
13431,4.30,RANTHU,,,637,S,,,,
13432,2.50,,,Serjania pyramid,637,S,,,,
13433,30.00,EXOMEX,,,637,S,,,,
13434,1.10,SAPTHE,,,637,S,,,,
13435,12.10,MYRFRU,,,637,S,,,,
13436,1.30,FORSPI,,,637,S,,,,
13437,2.50,FORSPI,,,637,S,,,,
13438,11.30,PISACU,,,637,S,,,,
13439,2.00,CASSYL,,,637,S,,,,
13440,1.10,,13439,,637,S,,,,
13441,2.00,,13439,,637,S,,,,
13442,3.30,CAPFRO,,,637,S,,,,
13443,2.00,PETVOL,,,637,S,,,,
13444,2.30,FORSPI,,,637,S,,,,
13445,6.30,RANMON,,,637,S,,,,
13446,1.90,FORSPI,,,637,S,,,,
13447,3.40,TABOCH,,,637,S,,,,
13448,1.00,,,Smooth gray liana,637,S,,,,
13449,2.00,CAPFRO,,,537,W,,,,
13450,7.50,PISACU,,,537,W,,,,
13451,2.50,,13450,,537,W,,,,
13452,1.50,,13450,,537,W,,,,
13453,1.20,CAPFRO,,,537,W,,,,
13454,1.20,LONMIN,,,537,W,,,,
13455,8.90,LONMIN,,,537,W,,,,
13456,6.20,,,Serjania pyramid,537,W,,,,
13457,2.30,LONMIN,,,537,W,,,,
13458,1.50,,13457,,537,W,,,,
13459,2.10,MACUNG,,,537,W,,,,
13460,1.50,MACUNG,,,537,W,,,,
13461,1.90,MACUNG,,,537,W,,,,
13462,2.80,,,Serjania pyramid,537,W,,,,
13463,3.30,,,Cydista,537,W,,,,
13464,7.00,,13465,,537,W,,,,
13465,7.20,SAPPAL,,,537,W,,,,
13466,4.00,ASTGRA,,,537,W,,,,
13467,5.60,,,Glandular liana,537,W,,,,
13468,2.50,,,Glandular liana,537,W,,,,
13469,3.20,TETVOL,,,537,W,,,,
13470,18.80,BURSIM,,,537,W,,,,
13471,3.90,FORSPI,,,537,W,,,,
13472,10.50,MACBIO,,,537,W,,,,
13473,5.00,ALBEDU,,,537,W,,,,
13474,2.90,,13473,,537,W,,,,
13475,2.50,,13473,,537,W,,,,
13476,1.20,,13473,,537,W,,,,
13477,1.10,,,Green spotted liana,537,W,,,,
13478,3.70,ARRPAT,,,537,W,,,,
13479,2.30,ARRPAT,,,537,W,,,,
13480,4.00,,,Cydista,537,W,,,,
13481,3.70,FORSPI,,,537,W,,,,
13482,3.30,CAPFRO,,,537,W,,,,
13483,4.50,LONMIN,,,537,W,,,,
13484,2.80,MACUNG,,,537,W,,,,
13485,17.20,GUAULM,,,537,W,,,,
13486,1.10,,,Hairy liana,537,W,,,,
13487,3.00,LONMIN,,,537,W,,,,
13488,3.00,ARRPAT,,,537,W,,,,
13489,4.50,LONMIN,,,537,W,,,,
13490,1.40,LONMIN,,,537,W,,,,
13491,1.10,,13490,,537,W,,,,
13492,1.30,ARRPAT,,,537,W,,,,
13493,2.80,ANNPUR,,,537,W,,,,
13494,1.50,,13493,,537,W,,,,
13495,21.10,ANNRET,,Same as 13417,537,W,,,,
13496,1.80,MANHYM,,,537,W,,,,
13497,1.60,TABOCH,,,537,W,,,,
13498,1.10,,13497,,537,W,,,,
13499,16.80,PISACU,,,537,W,0,,,
13500,1.20,FORSPI,,,537,W,,,,
13501,2.00,CAPFRO,,,537,W,,,,
13502,2.40,CAPFRO,,,537,W,,,,
13503,1.50,,13502,,537,W,,,,
13504,1.00,ALBEDU,,,537,W,,,,
13505,1.10,,13504,,537,W,,,,
13506,1.60,CAPFRO,,,537,W,,,,
13507,2.20,XYLSEE,,,537,W,,,,
13508,1.10,TETVOL,,,537,N,,,,
13509,1.20,BUNBIO,,,537,N,,,,
13510,3.10,CAPFRO,,,537,N,,,,
13511,1.60,,13510,,537,N,,,,
13512,3.70,FORSPI,,,537,N,,,,
13513,1.00,LONMIN,,,537,N,,,,
13514,4.80,ACACOL,,,537,N,,,,
13515,5.80,CAPFRO,,,537,N,,,,
13516,5.80,TABOCH,,,537,N,,,,
13517,1.60,SOLHAZ,,,537,N,,,,
13518,2.60,XYLSEE,,,537,N,,,,
13519,7.00,LONMIN,,,537,N,,,,
13520,1.70,,,Smooth gray liana,537,N,,,,
13521,6.50,TABOCH,,,537,N,,,,
13522,1.10,ACATEN,,,537,N,,,,
13523,1.30,ARRPAT,,,537,N,,,,
13524,2.30,CAPIND,,,537,N,,,,
13525,1.70,,13524,,537,N,,,,
13526,1.20,,13524,,537,N,,,,
13527,1.20,,13524,,537,N,,,,
13528,1.40,,13524,,537,N,,,,
13529,2.50,,,Smooth gray liana,537,N,,,,
13530,3.00,SOLHAZ,,,537,N,,,,
13531,1.80,CORALI,,Same as voucher from yesterday ,537,N,,,,
13532,1.60,SOLHAZ,,,537,N,,,,
13533,5.60,CAPIND,,,537,N,,,,
13534,3.50,,13533,,537,N,,,,
13535,1.60,,,Cydista,537,N,,,,
13536,1.60,,,Cydista,537,N,,,,
