Plot,Line,Tag,DIS,LOC,POM,DTN,DGH,DBH,Morpho,Main Stem,Notes
SE,10,3611,85.8,LL,,,,3,,MAIN STEM,
SE,10,3612,55.8,LL,,,,2.6,,STEM OF 3614,
SE,10,3613,88.8,LL,,,,2.1,,STEM OF 3614,
SE,10,3614,88.8,LL,,,,12.7,,MAIN STEM,
SE,10,3615,90,R,,,,3.4,MANILKARA CHICLE,,
SE,10,3616,90,LL,,,,13,MANILKARA CHICLE,,
SE,10,3617,91,R,,,,1,LIANA,,
SE,10,3618,91,R,,,,1.4,LAURACEAE,,
SE,10,3619,97.3,L,,,2,,,,
SE,10,3620,94.9,R,,,,2.2,,STEM OF 3621,
SE,10,3621,94.9,R,,,,4.1,,MAIN STEM,
SE,10,3622,98.7,C,,,,3.7,LIANA,,
SE,10,3623,99.5,L,,,,41.8,,,
SE,10,3624,100+,C,,,,2.5,TABEBUIA,,
SE,10,3625,110+,C,,,1.7,,TABEBUIA,,
SE,10,3626,110+,C,,,2,,MANILKARA CHICLE,,
SE,10,3627,120+,C,,,1,,,,
SE,10,3628,120+,R,,,1,,CAPPARIS,,
SE,10,3629,120+,C,,,1.5,,,,
SE,10,3630,120+,L,,,1,,,,
SE,10,3631,120+,L,,,1,,,,
SE,10,3632,120+,R,,,,14.7,,,
SE,10,3633,120+,R,,,1,,,,
SE,10,3634,120+,L,,,,1.5,LIANA,,
SE,10,3635,120+,L,,,,2.7,LIANA,,
SE,10,3636,120+,C,,,1.4,,,,
SE,10,3637,120+,C,,,1.1,,,,
SE,10,3638,120+,C,,,,1.6,MANILKARA CHICLE,,
C,1,3639,1,R,,,,1.6,LIANA,,
C,1,3640,2,RR,,,,4.2,LIANA,STEM OF 3641,
C,1,3641,2,RR,,,,3.1,,MAIN STEM,
C,1,3642,1.8,RR,,,,6.2,LIANA APOCYNACEAE,STEM OF 3643,
C,1,3643,1.8,RR,,,,1.3,,MAIN STEM,TAG OUTSIDE
C,1,3644,,LOST,LOST,LOST,LOST,LOST,LOST,LOST,LOST
C,1,3645,2.2,RR,,,,1.4,LIANA,,
C,1,3646,2.2,R,,,,15.8,,,
C,1,3647,2.4,LL,,,,47.9,LEGUME,,
C,1,3648,3.2,LL,,,,4,LIANA,,TAG OUTSIDE
C,1,3649,2.7,LL,,,,2.5,LIANA,STEM OF 3650,TAG OUTSIDE
C,1,3650,2.7,LL,,,,1.1,APOCYNACEAE,MAIN STEM,
C,1,3651,3.2,C,,,,1.5,LIANA,,
C,1,3652,3.7,R,,,,1.4,LIANA,STEM OF 3653,
C,1,3653,3.7,R,,,,1.1,,MAIN STEM,
C,1,3654,3.3,R,,,,1.6,LIANA,,
C,1,3655,4.1,LL,,,2.3,,LIANA,,
C,1,3656,5.5,L,,,1,,,,
C,1,3657,7.6,LL,,,,1,LIANA APOCYNACEAE,,
C,1,3658,8,C,2.0 M,,,5.4,LIANA APOCYNACEAE,MAIN STEM,
C,1,3659,8.9,L,,,4.6,,,STEM OF 3658,
C,1,3660,7.7,C,,,4.6,,LAURACEAE,STEM OF 3661,
C,1,3661,7.7,C,,,2.6,,,MAIN STEM,
C,1,3662,9.2,R,,,,8.5,LAURACEAE,STEM OF 3663,
C,1,3663,9.2,R,,,,1.3,,MAIN STEM,
C,1,3664,10,R,,,1.2,,MALVACEAE,,
C,1,3665,10.1,C,,,1.1,,,,
C,1,3666,9.8,R,,,1.1,,LIANA DILLENIA,,
C,1,3667,11.6,L,,,,19.2,,,
C,1,3668,13.8,RR,,,,3.2,LIANA,,
C,1,3669,13.8,RR,,,,3.5,LIANA,,
C,1,3670,13.8,RR,,,,2.4,LIANA DILLENIA,,
C,1,3671,15,L,,,,1.5,LIANA,,
C,1,3676,14.7,LL,,,,3.2,LIANA DILLENIA,MAIN STEM,
C,1,3678,14.7,LL,,,,1.8,,STEM OF 3676,
C,1,3679,14.7,LL,,,,1.6,,STEM OF 3676,
C,1,3680,14.7,LL,,,,3.2,,STEM OF 3676,
C,1,3681,14.7,LL,,,,1.7,,STEM OF 3676,
C,1,3682,14.7,LL,,,,1.4,,STEM OF 3676,
C,1,3683,14.7,LL,,,,2,,STEM OF 3676,
C,1,3684,14.7,LL,,,,1.1,,STEM OF 3676,
C,1,3685,14.7,LL,,,,1.2,,STEM OF 3676,
C,1,3686,14.7,LL,,,,1,,STEM OF 3676,
C,1,3687,15.4,RR,,,,4.2,LAURACEAE,MAIN STEM,
C,1,3688,15.4,RR,,,,2.1,,STEM OF 3687,
C,1,3689,15.4,RR,,,,4,,STEM OF 3687,
C,1,3690,15.4,RR,,,,4,,STEM OF 3687,
C,1,3691,15.4,RR,,,,3.4,,STEM OF 3687,
C,1,3692,15.3,RR,,,,1.2,LIANA,,
C,1,3693,16,RR,,,,1.6,LIANA,,TAG OUTSIDE
C,1,3694,16.5,RR,,,1,,LIANA,,
C,1,3695,16.5,RR,,,1,,LIANA,,
C,1,3696,16.7,RR,,,,1,LIANA,,
C,1,3697,16.9,RR,,,1,,,,
C,1,3698,18.9,RR,,,1,,,,
C,1,3699,19.2,RR,,,1,,,,
C,1,3700,20,RR,,,3,,CAPPARIS,,
C,1,3701,19.8,R,,,1.5,,,,
C,1,3702,19.6,R,,,,1.1,,MAIN STEM,
C,1,3703,19.6,R,,,,1.1,,STEM OF 3702,
C,1,3704,19.6,R,,,,1.1,,STEM OF 3702,
C,1,3705,20.3,R,,,,2.9,LIANA,,
C,1,3706,20.3,R,,,,1.4,DILLENIA,MAIN STEM,
C,1,3707,20.3,R,,,,1,,STEM OF 3706,
C,1,3708,20.3,R,,,,1.3,,STEM OF 3706,
C,1,3709,20.3,R,,,,1.1,,STEM OF 3706,
C,1,3710,20.6,RR,,,,1,LIANA DILLENIA,,
C,1,3711,20.6,RR,,,,1,LIANA DILLENIA,,
C,1,3712,22.6,R,,,1,,,,
C,1,3713,22.7,RR,,,1.4,,,,
C,1,3714,22.7,RR,,,1.2,,,,
C,1,3715,23,C,,,,3.2,LIANA,,
C,1,3716,24,RR,,,,1.5,LIANA,,
C,1,3717,24.2,LL,,,,13.4,APOCYNACEAE,,TREE
C,1,3718,24.7,C,,,,2.4,LIANA,,
C,1,3719,25.7,L,,,1.1,,,,
C,1,3720,26.1,LL,,,1,,LIANA,,
C,1,3721,26,LL,,,,2.5,LIANA,,
C,1,3722,26.8,LL,,,,1.5,,,
C,1,3723,28.9,RR,,,,2.1,LIANA DILLENIA,STEM OF 3726,
C,1,3724,28.4,L,,,,2.1,,,
C,1,3725,28.9,L,,,,2.8,CAPPARIS,,
C,1,3726,28.4,RR,,,,1.1,,MAIN STEM,
C,1,3727,28.5,R,,,1.2,,,,
C,1,3728,30.25,L,,,1.2,,,,
C,1,3729,30.5,C,,,1.7,,,,
C,1,3730,30.9,C,,,1,,,,
C,1,3731,31,C,,,1.2,,LEGUME,,THORNY
C,1,3732,32.2,R,,,1.5,,,,
C,1,3733,35,C,,,3,,,,
C,1,3734,35.3,L,,,1.8,,,,
C,1,3735,33.9,R,,,1,,LIANA,,
C,1,3736,35.9,LL,,,,1.4,,,
C,1,3737,36,LL,,,,3,LIANA,,
C,1,3738,38.5,LL,,,1.1,,,,
C,1,3739,38.9,LL,,,,2.9,LIANA,,TAG OUTSIDE
C,1,3740,38.9,LL,,,,3.4,LIANA,,
C,1,3741,38.7,LL,,,,8.8,SAPRANTHUS,,
C,1,3742,40.5,LL,,,1.2,,,,
C,1,3743,40.6,RR,,,,6.1,,STEM OF 3744,
C,1,3744,40.6,RR,,,,2.5,,MAIN STEM,
C,1,3745,42,LL,,,1,,,,
C,1,3746,43.8,LL,,,1.1,,,,
C,1,3747,43.8,C,,,1,,,,
C,1,3748,43.5,C,,,1,,,,
C,1,3749,43.5,C,,,1,,,,
C,1,3750,43.6,C,,,1,,,,
C,1,3751,44.7,L,,,2.2,,LIANA DILLENIA,MAIN STEM,
C,1,3752,44.7,L,,,1.9,,,STEM OF 3751,
C,1,3753,49.7,L,,,1.6,,,STEM OF 3751,
C,1,3754,44.7,L,,,1.9,,,STEM OF 3751,
C,1,3755,44.7,L,,,1.3,,,STEM OF 3751,
C,1,3756,45,R,,,,1,,STEM OF 3751,
C,1,3757,45,R,,,,3,DILLENIA,,
C,1,3758,45.2,L,,,,1.8,,MAIN STEM,
C,1,3759,45.2,L,,,,1.7,STRYCHNOS,STEM OF 3758,
C,1,3760,45.2,L,,,,1.6,,STEM OF 3758,
C,1,3761,46,L,,,1.1,,,,
C,1,3762,46.3,RR,,,,1.5,LIANA,,
C,1,3763,46.3,RR,,,,1,,MAIN STEM,
C,1,3764,49.3,RR,,,,1,DILLENIA,STEM OF 3763,
C,1,3765,47.2,LL,,,,1,DILLENIA,MAIN STEM,
C,1,3766,47.2,LL,,,,1,,STEM OF 3765,
C,1,3767,47.6,RR,,,,5.3,,,
C,1,3768,48.1,RR,,,1.3,,,,
C,1,3765,47.8,LL,,,1.9,,,,
C,1,3770,42,RR,,,1.5,,,,
C,1,3771,49.4,RR,,,1,,,,
C,1,3772,49.2,LL,,,,1.1,DILLENIA,,
C,1,3773,48.9,C,,,,2.3,DILLENIA,,
C,1,3774,49,L,,,1.2,,,,
C,1,3775,50.3,L,,,1.4,,,,
C,1,3776,50.4,RR,,,,1.1,,,
C,1,3777,50.5,LL,,,1,,,,
C,1,3778,51,C,,,,1,DILLENIA,MAIN STEM,
C,1,3779,51,C,,,,2.4,,STEM OF 3779,
C,1,3780,51.8,RR,,,,14.3,,,
C,1,3781,51.9,R,,,,2.2,,STEM OF 3783,
C,1,3782,51.9,R,,,,1.7,,STEM OF 3783,
C,1,3783,51.9,R,,,,2.2,,MAIN STEM,
C,1,3784,51.9,C,,,1.2,,,,
C,1,3785,52.9,L,,,,3.6,DILLENIA,MAIN STEM,
C,1,3786,52.5,L,,,,1.2,,STEM OF 3786,
C,1,3787,52.9,C,,,,1.4,,STEM OF 3786,
C,1,3788,57.9,LL,,,,1.4,,STEM OF 3786,
C,1,3789,57.9,LL,,,,1.1,,STEM OF 3786,
C,1,3790,57.6,LL,,,,1.2,,STEM OF 3786,
C,1,3791,57.9,LL,,,,1,,STEM OF 3786,
C,1,3792,57.9,LL,,,,1.3,,STEM OF 3786,
C,1,3793,57.4,LL,,,,1.7,,STEM OF 3786,
C,1,3794,57.4,LL,,,,1.4,,STEM OF 3786,
C,1,3795,52.7,L,,,1,,,,
C,1,3796,52.8,RR,,,,3.9,BOURRERA,MAIN STEM,
C,1,3797,57.8,RR,,,,6.7,,STEM OF 3797,
C,2,3798,51.2,C,,,1.2,,,,
C,1,3799,50.8,C,,,1.1,,,,
C,2,3800,53.1,RR,,,1,,,,
C,2,3802,54.2,R,,,,1.7,,,
C,2,3803,54.7,C,,,1.9,,,,
C,2,3804,57,RR,,,1.2,,,STEM OF 3805,
C,2,3805,57,RR,,,1.3,,,MAIN STEM,
C,2,3806,55.2,LL,,,1.9,,,,
C,2,3807,57,RR,,,1,,,STEM OF 3805,
C,2,3808,57,RR,,,,2.3,,MAIN STEM,
C,2,3809,57,RR,,,,1.5,DILLENIA,STEM OF 3808,
C,2,3810,57,RR,,,,1.7,,STEM OF 3808,
C,2,3811,57,RR,,,,1.7,,STEM OF 3808,
C,2,3812,57,RR,,,,2.4,,STEM OF 3808,
C,2,3813,57,RR,,,,1.9,,STEM OF 3808,
C,2,3814,57,RR,,,,1.7,,STEM OF 3808,
C,2,3815,58.5,C,,,,2,DILLENIA,MAIN STEM,
C,2,3816,58.5,C,,,,1.6,,BRANCH,
C,2,3817,58.5,C,,,,2.1,,BRANCH,
C,2,3818,58.5,C,,,,1,,BRANCH,
C,2,3819,60,C,,,1.9,,,,
C,2,3820,64,R,,,1.1,,LIANA,,
C,2,3821,58.5,C,,,,2,,BRANCH,
C,2,3822,58.5,C,,,,1.6,,BRANCH,
C,2,3823,57.5,RR,,,,3.2,,BRANCH,
C,2,3829,57.5,RR,,,,1.9,,BRANCH,
C,2,3825,63.7,R,,,,1,LIANA,,
C,2,3826,62.7,R,,,1,,,,
C,2,3827,57,RR,,,,1,,BRANCH,
C,2,3828,62.3,LL,,,1,,,,
C,2,3829,63,LL,,,1.4,,,,
C,2,3830,65.4,L,,,1.2,,,,
C,2,3831,66.5,C,,,,43.8,,,
C,2,3832,62.7,LL,,,,4.8,LIANA,,
C,2,3833,70.5,LL,,,1,,,,
C,2,3834,62.7,LL,,,,1.7,,BRANCH,
C,2,3835,66.6,RR,,,,4.5,LIANA,,
C,2,3836,66.7,RR,,,,4.7,LIANA,,
C,2,3837,62.7,LL,,,,1.4,,BRANCH,
C,2,3838,75,R,,,,1.4,LIANA,,
C,2,3835,70.5,L,,,1.2,,,,
C,2,3840,71.2,LL,,,,1.3,LIANA,3842,
C,2,3841,73,L,,,1.8,,,,
C,2,3842,71,LL,,,,8.4,BURSERA SIMARUBA,,
C,2,3843,72,C,,,,1.9,LIANA,,
C,2,3849,74,RR,,,,1.6,LIANA,,
C,2,3845,75.5,L,,,,3,,BRANCH,
C,2,3846,75.5,L,,,,2.2,,BRANCH,
C,2,3847,75.5,C,,,,3.9,,BRANCH,
C,2,3848,75.5,LL,,,,4,,BRANCH,
C,2,3849,75.5,LL,,,,3,,BRANCH,
C,2,3850,75,LL,,,,8.2,LIANA,MAIN STEM,TAG OUTSIDE
C,2,3851,74.1,RR,,,,1.4,,,
C,2,3852,75,LL,,,,1.4,,BRANCH,
C,2,3853,78.3,C,,,,1.7,LIANA,,
C,2,3854,78.5,C,,,,1,,,
C,2,3855,79.5,R,,,,1.3,,,
C,2,3883,90.7,C,,,2.1,,,,
C,2,3884,88.6,C,,,1.4,,,,
C,2,3885,88.7,C,,,,1.8,,,
C,2,3886,90.7,R,,,1.4,,,,
C,2,3887,90,C,,,1,,,,
C,2,3888,89.4,L,,,1.2,,,,
C,2,3889,91.4,C,,,2,,LIANA,,
C,2,3890,91.8,L,,,,2.8,LIANA,BRANCH,
C,2,3891,93.5,R,,,,1.7,,,
C,2,3892,93.6,LL,,,,4,LIANA,,TAG
C,2,3893,95.6,L,,,1.5,,,,
C,2,3894,92.1,LL,,,1.1,,,,
C,2,3895,94.1,L,,,,1.9,,BRANCH,
C,2,3896,96,LL,,,1.2,,,,
C,2,3897,97.4,LL,,,,3.1,,,
C,2,3898,94,L,,,,3.9,,MAIN STEM,
C,2,3899,96.9,C,,,1.2,,,,
C,2,3900,96.8,R,,,1,,,,
C,2,3901,99.3,R,,,1,,,,
C,2,3902,97.9,C,,,1.3,,,,
C,2,3903,99,L,,,1.1,,,,
C,2,3904,103,LL,,,,1.2,,,
C,2,3905,102,C,,,1.9,,,,
C,2,3906,102,R,,,1.2,,,,
C,2,3907,103,C,,,1.1,,,,
C,2,3908,101,R,,,1,,,,
C,2,3909,104.5,L,,,2,,,,
C,2,3910,104.5,R,,,1.5,,,,
C,2,3911,104,R,,,1,,,,
C,2,3912,104.5,R,,,1.3,,,,
C,3,3913,0.3,R,,,,1.2,,MAIN STEM,
C,3,3914,0.3,R,,,,1.2,,BRANCH,
C,3,3915,0.3,R,,,,1,,BRANCH,
C,3,3916,0.55,R,,,,1.5,,BRANCH,
C,3,3917,0.55,RR,,,,8.5,LAURACEAE,MAIN STEM,
C,3,3918,0.8,RR,,,,2.5,,BRANCH,
C,3,3919,0.35,RR,,,,1.8,,BRANCH,
C,3,3920,0.5,R,,,,2.5,,BRANCH,
C,3,3921,0.4,L,,,,1,LIANA,,
C,3,3922,1,C,,,,1,LIANA,,
C,3,3923,2,RR,,,,1.2,LIANA,,
C,3,3929,1.1,R,,,,1.2,LIANA,,
C,3,3925,1.5,LL,,,1.4,,LIANA,,
C,3,3926,2.1,C,,,1.3,,LIANA,,
C,3,3927,2.2,RR,,,,1.7,,,
C,3,3928,2.2,C,,,1.4,,LIANA,,
C,3,3929,3,C,,,1.4,,LIANA,,
C,3,3930,4.3,RR,,,,11.7,LIANA,,
C,3,3931,4,RR,,,,1.2,,,"TREE, TAG OUTSIDE"
C,3,3932,5.1,C,,,1,,LIANA,,
C,3,3933,4.4,RR,,,,1.1,LIANA,,
C,3,3934,4.5,RR,,,,1.1,LIANA,,
C,3,3935,4.6,RR,,,,1.3,LIANA,,
C,3,3936,4.5,RR,,,,1,LIANA,,
C,3,3937,6.05,L,,,1.5,,,,
C,3,3938,6.3,R,,,1.5,,,,
C,3,3934,5.8,RR,,,1.4,,,,
C,3,3940,7,R,,,1,,,,
C,3,3941,6.4,LL,,,,1,,,
C,3,3942,7.3,R,,,1.6,,,,
C,3,3943,7.3,R,,,1,,,,
C,3,3944,7.3,R,,,1.3,,,,
C,3,3945,8.1,L,,,1.2,,,,
C,3,3946,8.1,L,,,1.2,,,,
C,3,3947,8.1,L,,,1.5,,,,
C,3,3948,8.1,L,,,2,,,,
C,3,3949,7.9,C,,,1,,,,
C,3,3950,8.9,LL,,,1.4,,,,
C,3,3951,8.7,C,,,,2.5,LIANA,,
C,3,3952,10,L,,,1,,,,
C,3,3953,10.2,C,,,,2.4,LIANA,,
C,3,3954,10.8,R,,,,2.3,,BRANCH,
C,3,3955,10.8,R,,,,9.1,,MAIN STEM,
C,3,3956,10.7,R,,,,1.6,,,
C,3,3957,10.8,C,,,,2.5,,BRANCH,
C,3,3958,10.8,C,,,,5.5,,MAIN STEM,
C,3,3959,11.2,L,,,1.3,,,,
C,3,3960,10.4,RR,,,,1.8,LIANA,,
C,3,3961,13.9,L,,,,1,,BRANCH,
C,3,3962,13.9,L,,,,1.6,LIANA,,
C,3,3963,14.5,C,,,,2.4,LIANA,,
C,3,3964,10.5,LL,,,1.5,,,,
C,3,3965,12.8,LL,,,,3.2,LIANA,,TAG OUTSIDE
C,3,3966,11.5,LL,,,,2.5,LIANA,,
C,3,3967,14.5,LL,,,1,,ACACIA,,
C,3,3968,14.7,C,,,1.4,,LIANA,,
C,3,3969,12,LL,,,,5.5,LIANA,,
C,3,3970,12,LL,,,,2.5,,BRANCH,
C,3,3971,13.7,C,,,1.9,,LIANA,,
C,3,3972,18.5,C,,,1.9,,LIANA,,
C,3,3973,13,R,,,1.8,,LIANA,,
C,3,3979,13.8,C,,,,3.9,LIANA,,
C,3,3975,14.9,C,,,,2.5,LIANA,,
C,3,3976,15,R,,,,7.1,,,
C,3,3977,18.8,R,,,,1.2,LIANA,,
C,3,3978,17.7,RR,,,1.3,,,,
C,3,3979,17,R,,,,1.4,LIANA,,
C,3,3980,15.4,RR,,,1.2,,LIANA,,
C,3,3981,16,R,,,1.3,,CAPPARIS,,
C,3,3982,16.5,RR,,,,4,,,TREE
C,3,3983,16.6,R,,,,1.1,LIANA,,
C,3,3984,16.7,RR,,,,2,,,
C,3,3985,16.6,R,,,,1.3,LIANA,,
C,3,3986,16.5,RR,,,,1.4,,BRANCH,
C,3,3987,18.7,L,,,1,,,,
C,3,3988,19.1,RR,,,1,,,,
C,3,3989,19.6,RR,,,1.8,,,,
C,3,3990,20.8,L,,,1.8,,CAPPARIS,,
C,3,3991,21.8,LL,,,,1.3,,BRANCH,
C,3,3992,21,RR,,,1.1,,,,
C,3,3993,21.8,LL,,,,3.2,BONELLIA,,
C,3,3994,21.2,C,,,1,,,,
C,3,3995,23.3,LL,,,,1,,,
C,3,3996,22.1,LL,,,1.2,,,,
C,3,3997,22.7,R,,,1,,,,
C,3,3998,24,L,,,,2.7,,,
C,3,3999,29,C,,,,1,,,
C,3,4000,23.1,C,,,1,,,,
C,3,3801,24.5,L,,,1.8,,BURSERA SIMARUBA,,
,,,,,,,,,CAPPARIS,,
